id;charaName;unitName;rarity;weapon;element;hp;mp;atk;def;crit;swordSkills;battleSkills;specialSkills;upgradedStats
86013;Tiese;[Rosy Cheeks];6;Dagger;Fire;11400;273;4401;2556;3942;SS1: Swift Trick|SS2: Thrust Fall|SS3: RockFall Blast;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 4 Lv1;
86014;Alice;[Prayers For Good Heath];6;Dagger;Water;12011;273;4433;2541;3976;SS1: Swift Trick|SS2: Thrust Fall|SS3: Iren Jumonji;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 4 Lv1;
86015;Panther;[Cat's Fierce Gaze];6;Dagger;Fire;12516;275;4261;2617;3919;SS1: Swift Trick|SS2: Thrust Fall|SS3: Agidyne;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 4 Lv1;
86016;Silica;[Bashful Bunny];6;Dagger;Earth;12070;273;4416;2541;4032;SS1: Swift Trick|SS2: Thrust Fall|SS3: Bunny’s Pink Party;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 4 Lv1;
86017;Tiese;[Undying Love];6;Dagger;Holy;12469;274;4421;2610;4013;SS1: Swift Trick|SS2: Thrust Fall|SS3: Till Death Do Us Part - Floral Wish;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
86018;Yuuki;[Resort Life];6;Dagger;Water;12563;274;4433;2602;4020;SS1: Swift Trick|SS2: Thrust Fall|SS3: Summer Spinner;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Critical With Skill Lv1|Cancel Burns Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv1;
86018;Yuuki;[Beach Splash];6;Dual Blades;Earth;10470;247;4221;2166;3436;SS1: Double Circular|SS2: Final Revolution|SS3: Playful Spalsh;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' (Earth-elem.) Atk+10% (P-Leader);Dual Blades Lv5|Skill Damage Lv2|Enhance Ss 3 2 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
86020;Silica;[Friendly Beast Tamer];6;Dagger;Water;13032;275;4553;2597;4010;SS1: Swift Trick|SS2: Thrust Fall|SS3: Rush in Bubbles;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Party members' Attack +4% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv1|Assist Effect Lv10;
86021;Sortiliena;[Bewitching Sorceress];6;Dagger;Earth;13150;275;4561;2571;4047;SS1: Swift Trick|SS2: Thrust Fall|SS3: Mystic Whiplash;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: LS: Earth-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv1|Emergency Heal Large Lv1|Assist Effect Lv10;
86022;Yuuki;[Lovely Holiday Dress];6;Dagger;Fire;12974;271;4556;2554;3991;SS1: Swift Trick|SS2: Thrust Fall|SS3: Fairy Light Steps;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: LS: Fire-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv2|Assist Effect Lv10;
86023;Sinon;[Cleansing New Year's Game];6;Dagger;Dark;12998;271;4565;2536;3983;SS1: Swift Trick|SS2: Best Wishes Type A|SS3: Best Wishes Type B;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: LS: Dark-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Burns Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv1|Enhance Ss 3 4 Lv1|Assist Effect Lv10;
86024;Sinon;[The Chariot];6;Dagger;Void;12786;271;4544;2547;3976;SS1: Swift Trick|SS2: Thrust Fall|SS3: Pioneering Rush;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: LS: Non-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Critical With Skill Lv1|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv2|Assist Effect Lv10;
86025;Koharu;[Your Partner];6;Dagger;Void;12235;271;3972;2576;3829;SS1: Swift Trick|SS2: Thrust Fall|SS3: By Your Side;BS1: Skill Damage +50% & Required MP -30% (during Acceleration Skill)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Dagger Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Cancel Slow Lv1;
86027;Silica;[Cute Baby Sister Maid];6;Dagger;Holy;11378;271;4497;2209;3291;SS1: No Data;;;
86028;Asuna;[The Empress];6;Dagger;Wind;12540;271;4645;2513;3904;SS1: Swift Trick|SS2: Thrust Fall|SS3: Adoration Overgrowing;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: LS: Wind-elem. Characters' Attack +5% every 10 combos (max.: +20%);Dagger Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Darkness Lv1|Sls Enhance Lv4|Enhance Ss 3 4 Lv1|Assist Effect Lv10;
92001;Agil;;2;Mace;Void;7886;132;1627;1275;1148;SS1: Collision|SS2: Blast Swing|SS3: HP +3%;BS1: Atk. +3%;;
92002;Kibaou;;2;Mace;Void;8044;128;1660;1224;1171;SS1: Collision|SS2: Elevation|SS3: Def +3%;BS1: Crit. +3%;;
92003;Kagemune;;2;Mace;Fire;7727;132;1643;1287;1160;SS1: Collision|SS2: Elevation|SS3: HP +3%;BS1: Def +3%;;
93001;Agil;[Stalwart Tank];3;Mace;Void;10863;168;2244;1758;1582;SS1: Collision|SS2: Numbing Impact|SS3: Riot Smash;BS1: Atk. +3%|BS2: HP +6%;;
94001;Agil;[Brawny Axeman];4;Mace;Void;13326;208;2954;2317;2085;SS1: Numbing Impact|SS2: Elevation|SS3: Asteroid Belt;BS1: Def +3%|BS2: MP +6%|BS3: HP +10%;Mace Lv10|Enhance Ss 3 5 Lv1|Combo Time Lv1|Bs Lv1;hp: 15164|mp: 208|atk: 3131|def: 2456|crit: 2210
94003;Agil;[Explosive Axe];4;Mace;Earth;17302;208;3341;2317;2023;SS1: Collision|SS2: Blast Swing|SS3: Earth Crasher;BS1: MP Recovery (vs. Water)|BS2: Switch Skill Damage Up (vs. Water-elem.)|BS3: Atk +12%;Mace Lv5|Combo Time Lv1|Skill Damage Lv2|Mp Recovery Parry Lv1|Slot Skill Icon2 Job 5 Lv5;
95001;Agil;[Band Together];5;Mace;Void;14821;229;4000;2525;2248;SS1: Collision|SS2: Blast Swing|SS3: Destructive Blow;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Fatal Resist Lv1;
96001;Skull;[Lightning Emblem];6;Mace;Holy;16810;274;4459;2750;2499;SS1: Numbing Impact|SS2: Riot Smash|SS3: Agneyastra;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Mace Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 5 Lv1;
102001;Lisbeth;;2;Mace;Void;7925;138;1594;1262;1091;SS1: Collision|SS2: Riot Smash|SS3: HP +3%;BS1: MP +3%;;
102002;Rosalia;;2;Mace;Void;7491;132;1676;1300;1183;SS1: Collision|SS2: Numbing Impact|SS3: Atk. +3%;BS1: Crit. +3%;;
103001;Yuuki;[Mysterious Warrior];3;Mace;Dark;10429;175;2311;1733;1629;SS1: Collision|SS2: Elevation|SS3: Riot Smash;BS1: Atk. +3%|BS2: MP +6%;;
103002;Lisbeth;[Apprentice Blacksmith];3;Mace;Void;10917;175;2200;1741;1503;SS1: Collision|SS2: Elevation|SS3: Blast Swing;BS1: HP +3%|BS2: MP +6%;;
104001;Lisbeth;[Mace Master];4;Mace;Void;13392;218;2895;2294;1980;SS1: Numbing Impact|SS2: Blast Swing|SS3: Meteor Impact;BS1: Atk. +3%|BS2: HP +6%|BS3: MP +10%;Mace Lv10|Enhance Ss 3 5 Lv1|Combo Time Lv1|Bs Lv1|Slot Skill Icon Attack Healing Mp Lv1;hp: 15239|mp: 218|atk: 3069|def: 2431|crit: 2100
104002;Lisbeth;[Fairy Blacksmith];4;Mace;Holy;14658;197;3090;2233;1968;SS1: Numbing Impact|SS2: Elevation|SS3: Lightning Comet;BS1: Def +3%|BS2: Atk. +6%|BS3: HP +10%;Mace Lv10|Enhance Ss 3 5 Lv1|Combo Time Lv1|Slot Skill Icon Attack Healing Mp Lv1;
104003;Lisbeth;【豪風を呼びしもの】;4;Mace;Wind;11327;228;3161;2062;2087;SS1: Numbing Impact|SS2: Riot Smash|SS3: Tornado Buster;BS1: HP +3%|BS2: MP +6%|BS3: Atk +12%;Mace Lv10|Combo Time Lv1|Bs Lv2|Slot Skill Icon Attack Healing Mp Lv1;
104004;Asuna;[Gremlins At Midnight];4;Mace;Dark;13432;218;3438;2303;2085;SS1: Collision|SS2: Riot Smash|SS3: Pumpkin Bomb;BS1: 聖属性からの被ダメージ減少|BS2: MP +10%|BS3: Atk +12%;Mace Lv10|Combo Time Lv1|Bs Lv2|Slot Skill Icon Attack Healing Mp Lv1;
104005;Lisbeth;【月夜の吸血妃】;4;Mace;Dark;15511;208;3267;2340;2101;SS1: Numbing Impact|SS2: Blast Swing|SS3: Carmilla Nail;BS1: 聖属性からの被ダメージ減少|BS2: HP +10%|BS3: Atk +12%;;
104006;Yuuki;【おてんば乙姫】;4;Mace;Water;12592;213;3545;2282;2210;SS1: Collision|SS2: Riot Smash|SS3: Spiral Stream;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk +12%;Mace Lv5|Skill Damage Lv2;
104007;Strea;【神炎騎士】;4;Mace;Fire;12286;206;3501;2419;2106;SS1: Collision|SS2: Elevation|SS3: Lava Eruption;BS1: MP +6%|BS2: Crit. +10%|BS3: Atk +12%;;
104009;Lisbeth;【豊穣の祭司】;4;Mace;Earth;11540;232;3223;2038;2294;SS1: Collision|SS2: Blast Swing|SS3: Earth Shaker;BS1: Crit. +3%|BS2: Atk. +10%|BS3: MP +12%;Mace Lv10|Slot Skill Icon Attack Healing Mp Lv1|Bs Lv1;
104010;Lisbeth;[Genius of Swordsmith];4;Mace;Void;16443;200;3441;2618;2085;SS1: Numbing Impact|SS2: Blast Swing|SS3: Grinding Strike;BS1: Damage Up (vs. Non-elem.)|BS2: Switch Skill Damage Up (vs. Non-elem.)|BS3: MP & Atk. +6%;Mace Lv10|Combo Time Lv1|Skill Damage Lv2|Mp Recovery Parry Lv1|Slot Skill Icon2 Job 5 Lv5;
104011;Lisbeth;[Christmas Artisan];4;Mace;Holy;12525;221;3575;2259;2106;SS1: Collision|SS2: Riot Smash|SS3: Stun Concussion;BS1: 闇属性からの被ダメージ減少|BS2: HP +10%|BS3: Atk +12%;Sword Lv5|Mace Lv5|Skill Damage Lv2|Combo Time Lv1|Assist Effect Lv5;
104012;Lisbeth;[Bringer of Spring];4;Mace;Water;11733;192;2737;2049;1768;SS1: Elevation|SS2: Blast Swing|SS3: Surging Tide;BS1: HP +3%|BS2: MP +6%|BS3: Atk. +10%;Mace Lv10|Skill Damage Lv2|Enhance Ss 3 5 Lv1|Combo Time Lv2|Bs Lv2;hp: 13612|mp: 223|atk: 3179|def: 2381|crit: 2052
104013;Rechka;[Queen of Chef];4;Mace;Holy;13094;192;2467;2193;1761;SS1: Collision|SS2: Riot Smash|SS3: Chef's Special;BS1: HP +3%|BS2: Atk. +6%|BS3: MP +10%;Mace Lv10|Skill Damage Lv2|Combo Time Lv2|Bs Lv2|Enhance Ss 3 5 Lv1;hp: 16300|mp: 221|atk: 2865|def: 2549|crit: 2043
104015;Lisbeth;[Nightwear];4;Mace;Void;12792;201;3426;2201;2095;SS1: Collision|SS2: Blast Swing|SS3: Almighty Roar;BS1: Crit. +3%|BS2: HP +6%|BS3: Atk. +10%;;
104016;Lisbeth;[Dark Dancer];4;Mace;Dark;12925;208;3781;2038;2085;SS1: Collision|SS2: Blast Swing|SS3: Quadstar Blades;BS1: Crit. Damage +10% (vs. Holy)|BS2: Combo Window Up|BS3: MP +12%;Mace Lv5|Skill Damage Lv2|Combo Damage Lv2;
104018;Lisbeth;[Efficient Smith];4;Mace;Void;15991;239;3397;2665;1980;SS1: Collision|SS2: Blast Swing|SS3: Augmented Smash;BS1: Damage Up (vs. Non-elem.)|BS2: 30+ Combo: Dmg. +10%|BS3: MP +12%;Mace Lv5|Bs Lv2|Combo Time Lv2|Combo Damage Lv2|Guard Durability Lv5|Enhance Ss 3 5 Lv1;hp: 18196|mp: 239|atk: 3601|def: 2824|crit: 2100
104019;Sinon;【鬼っ子リーダー】;4;Mace;Holy;12899;227;3513;2131;2106;SS1: Collision|SS2: Numbing Impact|SS3: Anger Voltex;;;
104020;Silica;[Shouting Cheers];4;Mace;Holy;13259;236;3353;2305;2195;SS1: Collision|SS2: Riot Smash|SS3: Cheerful Upper;BS1: Increases Enhancement Effects|BS2: MP +10%|BS3: Atk +12%;Dagger Lv5|Skill Damage Lv2|Enhance Ss 3 5 Lv1|Combo Time Lv1;
104021;Lisbeth;[Fascinating Mc Performer];4;Mace;Earth;15057;216;3486;2108;2106;SS1: Collision|SS2: Blast Swing|SS3: Balloon Surprise;BS1: Crit. Damage +10% (vs. Water)|BS2: MP +10%|BS3: Atk +12%;Mace Lv5|Skill Damage Lv2|Guard Durability Lv5;
104022;Silica;[My Little Lover];4;Mace;Dark;11060;245;3418;1922;2335;SS1: Collision|SS2: Riot Smash|SS3: Shade Flower;BS1: MP +10%|BS2: Auto-Recovery (Standby)|BS3: Atk +12%;Mace Lv5|Skill Damage Lv2|Bs Lv2|Combo Time Lv1|Holy Resistance Lv2|Bs Lv1;hp: 12585|mp: 245|atk: 3623|def: 2038|crit: 2475
104023;Yuuki;[Fledgling Tweeny];4;Mace;Wind;11832;221;3610;2057;2639;SS1: Collision|SS2: Blast Swing|SS3: Quick Cleaner;BS1: Crit. Damage +10% (vs. Earth)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Mace Lv5|Skill Damage Lv2|Enemy Kill Recovery Lv1;hp: 13466|mp: 221|atk: 3827|def: 2180|crit: 2798
104024;Yui;[Born In Sakura Season];4;Mace;Earth;17150;203;3397;2386;1939;SS1: Collision|SS2: Blast Swing|SS3: Blossom Impact;BS1: MP Recovery on Attack Weak Points|BS2: Damage received -30% (HP Below 50%)|BS3: Atk +12%;Mace Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 5 Lv1|Combo Time Lv2;hp: 19516|mp: 203|atk: 3601|def: 2530|crit: 2055
104025;Lisbeth;[Smile On Waterfront];4;Mace;Water;16657;224;3368;2085;1960;SS1: Collision|SS2: Riot Smash|SS3: Splash Impact;BS1: Attack +6% & MP Recovery Up (HP Above 80%)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Mace Lv5|Skill Damage Lv2|Bs Lv2|Combo Damage Lv2|Bs Lv1|Enhance Ss 3 5 Lv1;hp: 18954|mp: 224|atk: 3570|def: 2210|crit: 2077
104026;Yuuki;[Bouquet Toss];4;Mace;Holy;13338;223;3701;2337;2387;SS1: Collision|SS2: Blast Swing|SS3: Bouquet of Happiness;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +12%|BS3: Atk +15%;Mace Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Dark Resistance Lv2|Bs Lv1;hp: 15178|mp: 223|atk: 3923|def: 2477|crit: 2530
104027;Yuuki;[Genius Creator];4;Mace;Wind;9808;178;3001;1814;1797;SS1: Collision|SS2: Riot Smash|SS3: Vivid Art;BS1: MP +3%|BS2: Crit. +6%|BS3: Atk. +10%;Mace Lv10|Skill Damage Lv2|Combo Time Lv2|Bs Lv2|Enhance Ss 3 5 Lv1;hp: 12211|mp: 206|atk: 3486|def: 2108|crit: 2085
104029;Lisbeth;[Summer Sunshine];4;Mace;Fire;13964;250;3568;2143;2596;SS1: Collision|SS2: Blast Swing|SS3: Raging Beach;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +12%|BS3: Atk +15%;Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Enhance Ss 3 5 Lv1;hp: 15892|mp: 250|atk: 3783|def: 2272|crit: 2752
104030;Yuna;[Roller Waitress];4;Mace;Void;11979;228;3578;1973;2400;SS1: Collision|SS2: Riot Smash|SS3: Swift Waitress;BS1: Damage Up (vs. Non-elem.)|BS2: Combo Window Up|BS3: MP & Atk. +10%;Mace Lv5|Skill Damage Lv2|Emergency Hp Mp Lv2;
104031;Strea;[Abounding Spring Water];4;Mace;Wind;14524;209;3279;2224;1960;SS1: Collision|SS2: Blast Swing|SS3: Barrel Panic;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP +10%|BS3: Atk. +10%;Mace Lv5|Skill Damage Lv2|Combo Time Lv1|Fire Resistance Lv2;hp: 15839|mp: 219|atk: 3574|def: 2424|crit: 2134
104032;Yui;[The Oracle Prophet];4;Mace;Void;12448;185;2873;1973;1850;SS1: Collision|SS2: Riot Smash|SS3: Ire of the Gods;BS1: Damage Up (vs. Non-elem.)|BS2: MP +10%|BS3: Atk. +10%;Mace Lv5|Skill Damage Lv1|Enhance Ss 3 5 Lv1|Combo Time Lv2|Combo Damage Lv1;hp: 14442|mp: 214|atk: 3338|def: 2294|crit: 2147
105001;Yuuki;[Vampire In Love];5;Mace;Dark;14168;234;3942;2576;2293;SS1: Collision|SS2: Riot Smash|SS3: Ritual Trick;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Holy Resistance Lv2;
105003;Lisbeth;[Harmony Keeper];5;Mace;Void;14676;242;3827;2538;2407;SS1: Collision|SS2: Riot Smash|SS3: Master Smith Abandon;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2;
105004;Lisbeth;[Thoughts On Snowfall];5;Mace;Holy;15514;237;3923;2588;2270;SS1: Collision|SS2: Riot Smash|SS3: Sleigh Drive;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
105005;Lisbeth;[Fly a Shuttlecock With My Heart];5;Mace;Earth;15202;250;3942;2323;2224;SS1: Collision|SS2: Riot Smash|SS3: Bounce The Ball;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
105007;Lisbeth;[Pure Hearted Chocolatier];5;Mace;Water;15468;250;3931;2495;2265;SS1: Collision|SS2: Riot Smash|SS3: Sweet Moment;;;
105008;Asuna;[Constant Love];5;Mace;Earth;12583;230;3273;2062;2060;SS1: Collision|SS2: Riot Smash|SS3: Dog Run;BS1: Crit. Damage +10% (vs. Water)|BS2: MP +12%|BS3: Atk +15%;Mace Lv5|Combo Time Lv1|Combo Damage Lv2|Emergency Mp Lv1;
105010;Lisbeth;[Groovy Sound];5;Mace;Dark;14501;245;3938;2601;2361;SS1: Collision|SS2: Blast Swing|SS3: Popping Rimshot;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
105011;Lisbeth;[Hopeful Smile];5;Mace;Fire;14968;245;3846;2654;2325;SS1: Collision|SS2: Riot Smash|SS3: Oath Of Gerbera;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' (Fire-elem.) Atk+10% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;hp: 0|mp: 0|atk: 0|def: 0|crit: 0
105012;Lisbeth;[Shine Parasol];5;Mace;Holy;15328;247;3846;2571;2497;SS1: Collision|SS2: Riot Smash|SS3: Parasol Rondo;;;hp: 15757|mp: 247|atk: 4024|def: 2641|crit: 2569
105017;Strea;[Melting In the Mouth];5;Mace;Fire;14427;219;3018;2301;2181;SS1: Collision|SS2: Riot Smash|SS3: Lovely Storm;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Enhance Ss 3 5 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 15733|mp: 247|atk: 3563|def: 2508|crit: 2375
105020;Suguha;[Sweet Allure];5;Mace;Dark;14599;230;2986;2537;1985;SS1: Collision|SS2: Riot Smash|SS3: Bat's Allure;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);;hp: 16365|mp: 258|atk: 4068|def: 2841|crit: 2223
105021;Lisbeth;[Cute Mc Performer];5;Mace;Holy;17619;242;4232;2298;2293;SS1: Collision|SS2: Blast Swing|SS3: Balloon Surprise;BS1: No Data;;
106002;Lisbeth;[Fiery Ogre Girl];6;Mace;Fire;16564;271;4175;2665;2400;SS1: Collision|SS2: Riot Smash|SS3: Tenchi Keien;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' (Fire-elem.) Atk+10% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;
106003;Lisbeth;[The Strength of Friendship];6;Mace;Void;17865;268;4365;2486;2333;SS1: Collision|SS2: Blast Swing|SS3: Fatal Nova;;;
106005;Sinon;[Tomboy Cat Fairy];6;Mace;Earth;16431;268;4141;2779;2573;SS1: Collision|SS2: Riot Smash|SS3: Carp Shelling;;;
106007;Lisbeth;[Rescuing a Friend];6;Mace;Holy;18193;275;4527;2808;2552;SS1: Collision|SS2: Riot Smash|SS3: Bouncing Mace;;;
106009;Lisbeth;[Judge's Iron Hammer];6;Mace;Holy;18012;275;4549;2800;2600;SS1: Collision|SS2: Riot Smash|SS3: Painful Fist;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +15% (P-Leader) ;Mace Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 5 Lv1;
106010;Lisbeth;[Earth-shattering Beast];6;Mace;Earth;18095;275;4558;2798;2568;SS1: Collision|SS2: Riot Smash|SS3: Boss Mode Kobold Lord;BS1: No Data;Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 5 Lv1;
106011;Tiese;[Starry Server];6;Mace;Dark;17288;271;4351;2771;2559;SS1: Collision|SS2: Riot Smash|SS3: Order Up;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Mace Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Cancel Slow Lv1;
106012;Lisbeth;[Friendly Master Blacksmith];6;Mace;Holy;18292;275;4601;2771;2592;SS1: Collision|SS2: Riot Smash|SS3: Blow Freely;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: LS: Party members' Attack +4% every 10 combos (max.: +20%);Mace Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Stun Lv1|Sls Enhance Lv4|Enhance Ss 3 5 Lv1|Assist Effect Lv5;
106013;Lisbeth;[Dancing Snowman];6;Mace;Wind;18193;275;4587;2789;2614;SS1: Collision|SS2: Riot Smash|SS3: Pop the Present;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: LS: Wind-elem. Characters' Attack +5% every 10 combos (max.: +20%);;
106014;Yuuki;[Vivacious Girl];6;Mace;Fire;17799;275;4587;2851;2520;SS1: Collision|SS2: Riot Smash|SS3: One Sunny Morning;BS1: No Data;;
106015;Sachi;[Devoted Worker Maid];6;Mace;Water;0;0;0;0;0;SS1: No Data;;;
116006;Eugeo;[Let's Play Memory Defrag];6;Sword;Fire;12889;240;3607;2400;2696;SS1: Vorpal Strike|SS2: Vertical Arc|SS3: Crowd of Zombies;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
116019;Kirito;[Rocking Into Space];6;Sword;Dark;12295;260;3225;2383;2762;SS1: Vorpal Strike|SS2: Horizontal Square|SS3: Let's Universe;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
116020;Eugeo;[Reaching Greater Heights];6;Sword;Water;12487;260;3133;2422;2873;SS1: Vorpal Strike|SS2: Vertical Arc|SS3: Beyond the Universe;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
122001;Sinon;;2;Gun;Void;4984;132;1834;1211;1363;SS1: Photon Shot|SS2: Quick Draw;;;
123001;Sinon;[World of Guns];3;Gun;Void;6866;168;2530;1671;1878;SS1: Prone Shot|SS2: Grenade Explosion|SS3: Laser Rifle;BS1: MP +3%|BS2: Atk. +6%;;
